id,cash_request_id,type,status,category,total_amount,reason,created_at,updated_at,paid_at,from_date,to_date,charge_moment
5564,14150.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 14150,31/08/2020,13/10/2020,14/12/2020,,,
19295,25738.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25738,28/10/2020,28/10/2020,12/01/2021,,,
1858,6749.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,23/07/2020,13/10/2020,13/01/2021,,,
12527,11658.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,10/10/2020,13/10/2020,05/02/2021,,,
4873,6749.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 8/2020,22/08/2020,13/10/2020,13/01/2021,,,
6457,2738.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,06/09/2020,15/12/2020,,,,
3665,3352.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,12/08/2020,15/12/2020,06/10/2020,,,
20153,26405.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26405,30/10/2020,30/10/2020,09/02/2021,,,
10392,14150.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,01/10/2020,13/10/2020,14/12/2020,,,
20918,14150.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 11/2020,31/10/2020,31/10/2020,14/12/2020,,,
16925,23971.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23971,24/10/2020,24/10/2020,21/11/2020,,,
12562,3047.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/10/2020,15/12/2020,08/12/2020,,,
8965,17496.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17496,23/09/2020,13/10/2020,18/12/2020,,,
20958,26880.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 26880,01/11/2020,01/11/2020,26/11/2020,,,
3348,11899.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 11899,11/08/2020,13/10/2020,17/12/2020,,,
20929,26860.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26860,01/11/2020,01/11/2020,08/01/2021,,,
11882,19810.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 19810,08/10/2020,13/10/2020,10/11/2020,,,
19635,26009.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 26009,29/10/2020,29/10/2020,18/12/2020,,,
19351,25791.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25791,28/10/2020,28/10/2020,18/12/2020,,,
9777,7234.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,29/09/2020,13/10/2020,08/12/2020,,,
16548,23635.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23635,23/10/2020,23/10/2020,16/01/2021,,,
5576,3625.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,01/09/2020,15/12/2020,08/12/2020,,,
12711,10826.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,11/10/2020,15/12/2020,08/12/2020,,,
19771,26127.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26127,29/10/2020,29/10/2020,18/12/2020,,,
15709,16532.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,,,,
12014,19934.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 19934,08/10/2020,13/10/2020,05/11/2020,,,
8731,17357.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17357,22/09/2020,13/10/2020,14/12/2020,,,
19666,26033.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26033,29/10/2020,29/10/2020,19/12/2020,,,
19034,25506.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25506,28/10/2020,28/10/2020,19/11/2020,,,
3134,11435.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 11435,08/08/2020,13/10/2020,06/01/2021,,,
15341,22625.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 22625,20/10/2020,20/10/2020,01/12/2020,,,
16454,23530.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 23530,23/10/2020,23/10/2020,15/12/2020,,,
14296,21769.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 21769,17/10/2020,17/10/2020,05/11/2020,,,
15680,22907.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22907,21/10/2020,21/10/2020,15/01/2021,,,
12481,20289.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20289,10/10/2020,13/10/2020,19/12/2020,,,
13598,20785.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20785,15/10/2020,15/10/2020,15/12/2020,,,
11833,19782.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19782,08/10/2020,13/10/2020,15/12/2020,,,
19003,25485.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25485,28/10/2020,28/10/2020,15/12/2020,,,
7549,6205.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,13/09/2020,13/10/2020,15/12/2020,,,
20748,26513.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 26513,31/10/2020,31/10/2020,04/02/2021,,,
13574,7967.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,15/10/2020,15/10/2020,15/12/2020,,,
14684,7999.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 9/2020,19/10/2020,19/10/2020,23/12/2020,,,
8149,16714.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 16714,18/09/2020,09/12/2020,15/12/2020,,,
9278,17850.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17850,25/09/2020,09/12/2020,06/01/2021,,,
7163,7582.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,11/09/2020,13/10/2020,15/12/2020,,,
12189,20074.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 20074,09/10/2020,09/12/2020,15/12/2020,,,
17042,24053.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 24053,24/10/2020,09/12/2020,15/12/2020,,,
17424,24232.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 24232,25/10/2020,09/12/2020,15/12/2020,,,
18625,25084.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25084,27/10/2020,27/10/2020,23/12/2020,,,
18668,25241.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25241,27/10/2020,09/12/2020,15/12/2020,,,
20762,26762.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26762,31/10/2020,09/12/2020,15/12/2020,,,
20408,26487.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 26487,30/10/2020,30/10/2020,24/12/2020,,,
14680,22033.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 22033,18/10/2020,18/10/2020,15/12/2020,,,
15364,7674.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,21/10/2020,21/10/2020,18/12/2020,,,
13327,21000.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21000,14/10/2020,14/10/2020,15/12/2020,,,
9235,17826.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17826,25/09/2020,13/10/2020,22/12/2020,,,
15719,14715.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,05/01/2021,,,
8511,17077.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 17077,21/09/2020,13/10/2020,09/12/2020,,,
4095,6833.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,16/08/2020,15/12/2020,,,,
14048,21610.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21610,16/10/2020,16/10/2020,15/12/2020,,,
20483,21400.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,30/10/2020,30/10/2020,,,,
19326,25762.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25762,28/10/2020,28/10/2020,05/01/2021,,,
3911,1625.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/08/2020,15/12/2020,,,,
5793,2265.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,02/09/2020,15/12/2020,03/10/2020,,,
7570,2560.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/09/2020,15/12/2020,,,,
6301,2583.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,05/09/2020,15/12/2020,15/09/2020,,,
1168,2583.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,07/07/2020,15/12/2020,15/09/2020,,,
18876,2641.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,28/10/2020,15/12/2020,08/12/2020,,,
3937,2654.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,15/08/2020,15/12/2020,10/12/2020,,,
7563,2654.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/09/2020,15/12/2020,10/12/2020,,,
9484,2739.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 7/2020,26/09/2020,15/12/2020,,,,
5332,2739.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 7/2020,27/08/2020,15/12/2020,,,,
7823,2852.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,16/09/2020,15/12/2020,23/09/2020,,,
4116,2852.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,17/08/2020,15/12/2020,23/09/2020,,,
1432,2913.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,15/07/2020,15/12/2020,01/08/2020,,,
2701,3061.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,03/08/2020,15/12/2020,21/08/2020,,,
10150,3625.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,01/10/2020,15/12/2020,08/12/2020,,,
3112,3635.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,07/08/2020,15/12/2020,,,,
1463,3705.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,15/07/2020,15/12/2020,07/12/2020,,,
7560,3705.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/09/2020,15/12/2020,07/12/2020,,,
13250,3999.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/10/2020,15/12/2020,04/12/2020,,,
1408,4083.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,15/07/2020,15/12/2020,,,,
13242,4083.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/10/2020,15/12/2020,,,,
13243,4223.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/10/2020,15/12/2020,,,,
3936,4920.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,15/08/2020,15/12/2020,,,,
13256,5123.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/10/2020,15/12/2020,,,,
7562,5123.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/09/2020,15/12/2020,,,,
12750,5603.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,11/10/2020,15/12/2020,08/12/2020,,,
12557,5809.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/10/2020,15/12/2020,08/12/2020,,,
6130,6065.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,04/09/2020,15/12/2020,11/12/2020,,,
7154,6098.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/09/2020,15/12/2020,,,,
7545,6487.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,13/09/2020,15/12/2020,,,,
10917,6606.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 10/2020,04/10/2020,15/12/2020,30/10/2020,,,
11487,6768.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,07/10/2020,15/12/2020,,,,
8349,6785.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,19/09/2020,15/12/2020,,,,
2855,7007.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,05/08/2020,15/12/2020,14/09/2020,,,
19949,7056.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,30/10/2020,15/12/2020,,,,
12554,7170.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/10/2020,15/12/2020,,,,
12587,7346.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,11/10/2020,15/12/2020,,,,
13872,7638.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,15/10/2020,15/12/2020,,,,
7543,7826.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,13/09/2020,15/12/2020,,,,
12559,7930.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/10/2020,15/12/2020,,,,
7329,8108.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,11/09/2020,15/12/2020,08/10/2020,,,
7460,8144.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,12/09/2020,15/12/2020,,,,
7171,8146.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,11/09/2020,15/12/2020,,,,
10396,8665.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,01/10/2020,15/12/2020,,,,
12568,9822.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/10/2020,15/12/2020,,,,
2295,9984.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 9984,29/07/2020,15/12/2020,01/09/2020,,,
13578,10378.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,15/10/2020,15/12/2020,10/11/2020,,,
10919,10455.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 10/2020,04/10/2020,15/12/2020,,,,
12556,10487.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/10/2020,15/12/2020,,,,
7148,10487.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/09/2020,15/12/2020,07/10/2020,,,
3455,10487.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,11/08/2020,15/12/2020,07/10/2020,,,
2923,11072.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 11072,06/08/2020,15/12/2020,08/10/2020,,,
2931,11140.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 11140,06/08/2020,15/12/2020,03/10/2020,,,
8225,11398.0,incident,cancelled,rejected_direct_debit,5.0,rejected direct debit,18/09/2020,15/12/2020,,,,
3561,12109.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 12109,12/08/2020,15/12/2020,05/11/2020,,,
12352,12710.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 10/2020,09/10/2020,15/12/2020,,,,
15763,13338.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 10/2020,22/10/2020,15/12/2020,,,,
4990,13727.0,instant_payment,cancelled,,5.0,Instant Payment Cash Request 13727,24/08/2020,15/12/2020,30/10/2020,,,
18877,13742.0,incident,cancelled,month_delay_on_payment,5.0,month delay on payment - 10/2020,28/10/2020,15/12/2020,,,,
3853,12499.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 12499,14/08/2020,13/10/2020,05/01/2021,,,
14470,21882.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21882,18/10/2020,18/10/2020,15/12/2020,,,
19767,26122.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26122,29/10/2020,29/10/2020,16/12/2020,,,
17955,24751.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 24751,26/10/2020,26/10/2020,12/11/2020,,,
19200,25655.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25655,28/10/2020,28/10/2020,05/02/2021,,,
15913,23034.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23034,22/10/2020,22/10/2020,26/11/2020,,,
13948,21512.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21512,16/10/2020,16/10/2020,05/01/2021,,,
6829,15249.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 15249,09/09/2020,13/10/2020,16/12/2020,,,
7824,4474.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 8/2020,16/09/2020,13/10/2020,16/12/2020,,,
13784,21381.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21381,15/10/2020,15/10/2020,05/01/2021,,,
12777,20532.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20532,12/10/2020,13/10/2020,07/01/2021,,,
17218,17571.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,24/10/2020,24/10/2020,16/12/2020,,,
3860,12520.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 12520,14/08/2020,13/10/2020,22/12/2020,,,
16120,18010.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,22/10/2020,22/10/2020,22/10/2020,,,
5150,13864.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 13864,25/08/2020,13/10/2020,03/10/2020,,,
10350,18777.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 18777,01/10/2020,13/10/2020,23/12/2020,,,
12522,13307.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,10/10/2020,13/10/2020,13/01/2021,,,
8629,17141.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17141,22/09/2020,13/10/2020,05/02/2021,,,
2399,10187.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 10187,30/07/2020,13/10/2020,22/12/2020,,,
15771,10436.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 10/2020,22/10/2020,22/10/2020,09/01/2021,,,
16168,23266.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23266,23/10/2020,23/10/2020,22/12/2020,,,
6328,14754.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 14754,06/09/2020,13/10/2020,09/01/2021,,,
15725,16619.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,12/01/2021,,,
14565,21984.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 21984,18/10/2020,18/10/2020,22/12/2020,,,
13156,20884.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 20884,13/10/2020,13/10/2020,05/01/2021,,,
14690,11398.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 10/2020,19/10/2020,19/10/2020,,,,
8997,13882.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,23/09/2020,13/10/2020,17/12/2020,,,
15477,22743.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22743,21/10/2020,21/10/2020,17/12/2020,,,
16740,18419.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,23/10/2020,23/10/2020,17/12/2020,,,
12811,20555.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20555,12/10/2020,13/10/2020,17/12/2020,,,
16688,23784.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23784,23/10/2020,23/10/2020,17/12/2020,,,
8096,16636.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 16636,17/09/2020,13/10/2020,17/12/2020,,,
12970,8144.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,13/10/2020,13/10/2020,17/12/2020,,,
17761,24588.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 24588,26/10/2020,26/10/2020,05/01/2021,,,
6335,14742.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 14742,06/09/2020,13/10/2020,12/12/2020,,,
16608,23707.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23707,23/10/2020,23/10/2020,12/11/2020,,,
7711,16142.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 16142,15/09/2020,13/10/2020,05/01/2021,,,
17068,24091.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 24091,24/10/2020,24/10/2020,26/11/2020,,,
7144,7661.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/09/2020,13/10/2020,18/12/2020,,,
16132,17067.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,22/10/2020,22/10/2020,,,,
1558,2852.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,17/07/2020,13/10/2020,23/09/2020,,,
7851,16292.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 16292,16/09/2020,13/10/2020,09/10/2020,,,
17051,23603.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23603,24/10/2020,24/10/2020,12/11/2020,,,
6758,6968.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,08/09/2020,13/10/2020,,,,
10631,9984.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 10/2020,02/10/2020,13/10/2020,10/02/2021,,,
5429,6174.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,29/08/2020,13/10/2020,,,,
16915,23960.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23960,24/10/2020,24/10/2020,08/12/2020,,,
14368,21840.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 21840,17/10/2020,17/10/2020,13/01/2021,,,
17062,24082.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 24082,24/10/2020,24/10/2020,03/12/2020,,,
6131,6312.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 9/2020,04/09/2020,13/10/2020,18/12/2020,,,
8038,16554.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 16554,17/09/2020,13/10/2020,13/10/2020,,,
5103,13819.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 13819,25/08/2020,13/10/2020,26/09/2020,,,
7922,16443.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 16443,16/09/2020,13/10/2020,13/10/2020,,,
15708,18818.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,,,,
19930,4997.0,incident,accepted,month_delay_on_payment,5.0,month delay on payment - 9/2020,29/10/2020,29/10/2020,15/01/2021,,,
4253,12949.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 12949,18/08/2020,13/10/2020,07/10/2020,,,
15764,8404.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 10/2020,22/10/2020,22/10/2020,,,,
5845,14335.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 14335,03/09/2020,13/10/2020,17/11/2020,,,
11147,19348.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 19348,05/10/2020,13/10/2020,11/11/2020,,,
16355,23426.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 23426,23/10/2020,23/10/2020,12/11/2020,,,
7559,3599.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/09/2020,13/10/2020,02/12/2020,,,
9542,18057.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 18057,27/09/2020,13/10/2020,26/11/2020,,,
13632,21209.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 21209,15/10/2020,15/10/2020,09/11/2020,,,
3525,12038.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 12038,12/08/2020,13/10/2020,08/10/2020,,,
12414,20312.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 20312,10/10/2020,13/10/2020,02/02/2021,,,
13188,20920.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 20920,13/10/2020,13/10/2020,07/11/2020,,,
13615,21221.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 21221,15/10/2020,15/10/2020,05/11/2020,,,
12505,20391.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 20391,10/10/2020,13/10/2020,30/12/2020,,,
12579,11668.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 10/2020,10/10/2020,13/10/2020,,,,
9913,18426.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 18426,29/09/2020,13/10/2020,07/11/2020,,,
18783,25337.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25337,27/10/2020,27/10/2020,06/01/2021,,,
11405,19492.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 19492,06/10/2020,13/10/2020,18/12/2020,,,
20832,26816.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26816,31/10/2020,31/10/2020,02/02/2021,,,
9364,17935.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 17935,26/09/2020,13/10/2020,14/10/2020,,,
15701,11093.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,21/10/2020,21/10/2020,16/12/2020,,,
10786,9988.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,03/10/2020,13/10/2020,16/12/2020,,,
12753,8108.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,11/10/2020,13/10/2020,16/12/2020,,,
12650,20472.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 20472,11/10/2020,13/10/2020,27/10/2020,,,
19574,25956.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 25956,29/10/2020,29/10/2020,27/12/2020,,,
19813,26159.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26159,29/10/2020,29/10/2020,19/12/2020,,,
17998,24780.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 24780,26/10/2020,26/10/2020,15/12/2020,,,
3907,4083.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 8/2020,14/08/2020,13/10/2020,,,,
8546,17145.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17145,21/09/2020,13/10/2020,09/02/2021,,,
15534,22786.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22786,21/10/2020,21/10/2020,08/01/2021,,,
17230,7112.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,24/10/2020,24/10/2020,,,,
18792,25344.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 25344,27/10/2020,27/10/2020,25/12/2020,,,
4618,13338.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 13338,21/08/2020,13/10/2020,17/09/2020,,,
13873,6833.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,15/10/2020,15/10/2020,,,,
3180,6968.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,08/08/2020,13/10/2020,,,,
11784,6968.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,07/10/2020,13/10/2020,,,,
14668,19266.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,18/10/2020,18/10/2020,,,,
11870,19802.0,instant_payment,rejected,,5.0,Instant Payment Cash Request 19802,08/10/2020,13/10/2020,02/11/2020,,,
7153,2741.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/09/2020,13/10/2020,,,,
12572,2741.0,incident,rejected,month_delay_on_payment,5.0,month delay on payment - 9/2020,10/10/2020,13/10/2020,,,,
8633,17223.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 17223,22/09/2020,13/10/2020,05/02/2021,,,
4035,6046.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,15/08/2020,13/10/2020,,,,
13526,4564.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,14/10/2020,14/10/2020,,,,
3102,9720.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,07/08/2020,13/10/2020,,,,
3678,6653.0,incident,rejected,rejected_direct_debit,5.0,rejected direct debit,12/08/2020,13/10/2020,,,,
15864,22996.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 22996,22/10/2020,22/10/2020,22/12/2020,,,
72,1832.0,postpone,cancelled,,5.0,Postpone Cash Request 1832,29/05/2020,22/12/2020,,19/07/2020,03/08/2020,
71,1832.0,postpone,cancelled,,5.0,Postpone Cash Request 1832,29/05/2020,22/12/2020,,19/06/2020,19/07/2020,
14230,16227.0,incident,accepted,rejected_direct_debit,5.0,rejected direct debit,17/10/2020,17/10/2020,04/02/2021,,,
19966,26257.0,instant_payment,accepted,,5.0,Instant Payment Cash Request 26257,30/10/2020,30/10/2020,22/12/2020,,,
