id,amount,status,created_at,updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update
450,100.0,rejected,15/01/2020,15/01/2020,787.0,15/01/2020,,03/02/2020,,,regular,,,,
1288,100.0,rejected,19/04/2020,30/04/2020,,30/04/2020,847.0,26/04/2020,,,regular,,,,
610,100.0,money_back,05/02/2020,05/03/2020,2877.0,05/02/2020,,26/02/2020,07/02/2020,,regular,,,,
460,100.0,rejected,16/01/2020,16/01/2020,1753.0,16/01/2020,,29/01/2020,,,regular,,,,
462,100.0,rejected,16/01/2020,17/01/2020,1892.0,17/01/2020,,23/01/2020,,,regular,,,,
454,100.0,rejected,15/01/2020,25/03/2020,,16/01/2020,562.0,31/01/2020,,,regular,,,,
431,100.0,rejected,11/01/2020,23/02/2020,,11/01/2020,349.0,02/02/2020,,,regular,,,,
1014,100.0,rejected,31/03/2020,31/03/2020,4833.0,31/03/2020,,,,,regular,,,,
660,100.0,rejected,10/02/2020,12/03/2020,,10/02/2020,508.0,12/03/2020,,,regular,,,,
629,100.0,rejected,07/02/2020,07/02/2020,2373.0,07/02/2020,,08/03/2020,,,regular,,,,
420,100.0,rejected,09/01/2020,04/04/2020,,10/01/2020,603.0,08/02/2020,,,regular,,,,
464,100.0,rejected,17/01/2020,17/01/2020,502.0,17/01/2020,,09/02/2020,,,regular,,,,
686,100.0,rejected,15/02/2020,17/02/2020,2460.0,17/02/2020,,,,,regular,,,,
2422,100.0,rejected,01/06/2020,01/06/2020,11557.0,01/06/2020,,,,,regular,,,,
2022,100.0,rejected,19/05/2020,19/05/2020,2102.0,19/05/2020,,,,,regular,,,,
1013,100.0,rejected,30/03/2020,31/03/2020,952.0,31/03/2020,,29/04/2020,,,regular,,,,
470,100.0,rejected,17/01/2020,18/01/2020,2353.0,18/01/2020,,16/02/2020,,,regular,,,,
2338,50.0,money_back,30/05/2020,15/06/2020,10560.0,30/05/2020,,,01/06/2020,15/06/2020,regular,,,,
472,100.0,rejected,18/01/2020,19/01/2020,835.0,19/01/2020,,25/01/2020,,,regular,,,,
473,100.0,rejected,18/01/2020,19/01/2020,682.0,19/01/2020,,17/02/2020,,,regular,,,,
1127,100.0,rejected,10/04/2020,10/04/2020,5239.0,10/04/2020,,25/04/2020,,,regular,,,,
475,100.0,rejected,19/01/2020,20/01/2020,2453.0,20/01/2020,,18/02/2020,,,regular,,,,
3898,100.0,direct_debit_rejected,18/06/2020,11/08/2020,16861.0,18/06/2020,,,20/06/2020,02/07/2020,regular,,pending,05/07/2020,11/08/2020
1370,100.0,rejected,24/04/2020,25/04/2020,6144.0,25/04/2020,,09/05/2020,,,regular,,,,
478,100.0,rejected,20/01/2020,20/01/2020,1338.0,20/01/2020,,09/02/2020,,,regular,,,,
587,100.0,rejected,01/02/2020,01/02/2020,3024.0,01/02/2020,,02/03/2020,,,regular,,,,
2097,100.0,rejected,21/05/2020,22/05/2020,4982.0,22/05/2020,,,,,regular,,,,
1411,100.0,rejected,28/04/2020,28/04/2020,6489.0,28/04/2020,,28/05/2020,,,regular,,,,
1416,100.0,rejected,28/04/2020,28/04/2020,2739.0,28/04/2020,,10/05/2020,,,regular,,,,
715,100.0,money_back,22/02/2020,05/03/2020,2398.0,22/02/2020,,26/02/2020,25/02/2020,,regular,,,,
821,100.0,rejected,08/03/2020,10/03/2020,3549.0,10/03/2020,,,,,regular,,,,
483,100.0,rejected,21/01/2020,21/01/2020,1770.0,21/01/2020,,20/02/2020,,,regular,,,,
6343,100.0,rejected,02/07/2020,03/07/2020,10142.0,03/07/2020,,,,,regular,,,,
992,100.0,rejected,26/03/2020,26/03/2020,3948.0,26/03/2020,,25/04/2020,,,regular,,,,
481,100.0,rejected,21/01/2020,21/01/2020,1978.0,21/01/2020,,28/01/2020,,,regular,,,,
480,100.0,rejected,21/01/2020,21/01/2020,1630.0,21/01/2020,,02/02/2020,,,regular,,,,
479,60.0,rejected,20/01/2020,21/01/2020,323.0,21/01/2020,,04/02/2020,,,regular,,,,
1244,100.0,rejected,16/04/2020,17/04/2020,5807.0,17/04/2020,,,,,regular,,,,
762,50.0,rejected,28/02/2020,29/02/2020,3558.0,29/02/2020,,,,,regular,,,,
1291,40.0,rejected,19/04/2020,20/04/2020,6812.0,20/04/2020,,,,,regular,,,,
1428,100.0,rejected,28/04/2020,29/04/2020,7847.0,29/04/2020,,16/05/2020,,,regular,,,,
487,100.0,rejected,22/01/2020,21/04/2020,,22/01/2020,863.0,21/02/2020,,,regular,,,,
6606,100.0,direct_debit_rejected,04/07/2020,01/11/2020,28368.0,05/07/2020,,30/08/2020,07/07/2020,,regular,,pending,04/09/2020,01/11/2020
785,150.0,money_back,03/03/2020,18/03/2020,3587.0,03/03/2020,,10/03/2020,05/03/2020,18/03/2020,regular,,,,
621,100.0,rejected,06/02/2020,06/02/2020,1547.0,06/02/2020,,05/03/2020,,,regular,,,,
476,100.0,rejected,20/01/2020,13/04/2020,,20/01/2020,723.0,19/02/2020,,,regular,,,,
486,100.0,rejected,22/01/2020,22/01/2020,1206.0,22/01/2020,,21/02/2020,,,regular,,,,
485,100.0,rejected,22/01/2020,22/01/2020,760.0,22/01/2020,,05/02/2020,,,regular,,,,
1157,100.0,rejected,14/04/2020,14/04/2020,,14/04/2020,738.0,,,,regular,,,,
2109,100.0,money_back,21/05/2020,18/06/2020,9412.0,22/05/2020,,,22/05/2020,18/06/2020,regular,,,,
732,100.0,rejected,25/02/2020,25/02/2020,1657.0,25/02/2020,,,,,regular,,,,
500,100.0,rejected,24/01/2020,18/03/2020,,24/01/2020,539.0,23/02/2020,,,regular,,,,
525,100.0,rejected,28/01/2020,11/02/2020,,28/01/2020,316.0,27/02/2020,,,regular,,,,
1902,100.0,money_back,16/05/2020,10/06/2020,4654.0,23/05/2020,,,26/05/2020,10/06/2020,regular,,,,
763,50.0,rejected,28/02/2020,29/02/2020,1861.0,29/02/2020,,,,,regular,,,,
1450,50.0,rejected,29/04/2020,30/04/2020,,30/04/2020,1047.0,,,,regular,,,,
279,100.0,rejected,21/12/2019,11/03/2020,,22/12/2019,486.0,28/12/2019,,,regular,,,,
493,100.0,rejected,23/01/2020,24/01/2020,2152.0,24/01/2020,,21/12/2020,,,regular,,,,
1408,100.0,money_back,28/04/2020,13/05/2020,7391.0,28/04/2020,,12/05/2020,29/04/2020,13/05/2020,regular,,completed,12/05/2020,13/05/2020
494,100.0,rejected,23/01/2020,24/01/2020,205.0,24/01/2020,,05/07/2020,,,regular,,,,
488,100.0,rejected,23/01/2020,23/01/2020,1627.0,23/01/2020,,22/02/2020,,,regular,,,,
495,100.0,rejected,23/01/2020,24/01/2020,2414.0,24/01/2020,,30/01/2020,,,regular,,,,
604,100.0,rejected,04/02/2020,04/02/2020,2857.0,04/02/2020,,04/03/2020,,,regular,,,,
497,100.0,rejected,24/01/2020,24/01/2020,2494.0,24/01/2020,,09/02/2020,,,regular,,,,
513,100.0,rejected,28/01/2020,14/02/2020,,28/01/2020,331.0,09/02/2020,,,regular,,,,
1802,100.0,rejected,15/05/2020,15/05/2020,2197.0,15/05/2020,,,,,regular,,,,
1466,100.0,rejected,30/04/2020,01/05/2020,6343.0,01/05/2020,,15/05/2020,,,regular,,,,
1452,100.0,rejected,29/04/2020,30/04/2020,6887.0,30/04/2020,,,,,regular,,,,
1496,100.0,rejected,30/04/2020,01/05/2020,,01/05/2020,1107.0,,,,regular,,,,
2158,100.0,money_back,25/05/2020,11/06/2020,,26/05/2020,4111.0,,29/05/2020,11/06/2020,regular,,,,
499,100.0,rejected,24/01/2020,23/02/2020,,24/01/2020,349.0,02/02/2020,,,regular,,,,
592,100.0,rejected,02/02/2020,03/02/2020,2659.0,03/02/2020,,03/03/2020,,,regular,,,,
346,50.0,rejected,30/12/2019,11/03/2020,,31/12/2019,486.0,06/01/2020,,,regular,,,,
1441,100.0,rejected,29/04/2020,29/04/2020,1257.0,29/04/2020,,13/05/2020,,,regular,,,,
477,60.0,rejected,20/01/2020,11/03/2020,,20/01/2020,486.0,27/01/2020,,,regular,,,,
503,100.0,rejected,25/01/2020,25/01/2020,213.0,25/01/2020,,09/02/2020,,,regular,,,,
504,100.0,rejected,25/01/2020,25/01/2020,2507.0,25/01/2020,,24/02/2020,,,regular,,,,
491,100.0,rejected,23/01/2020,13/04/2020,,23/01/2020,721.0,30/01/2020,,,regular,,,,
528,100.0,rejected,28/01/2020,29/01/2020,2767.0,29/01/2020,,27/02/2020,,,regular,,,,
507,98.0,rejected,27/01/2020,27/01/2020,1736.0,27/01/2020,,03/02/2020,,,regular,,,,
509,100.0,rejected,27/01/2020,27/01/2020,1338.0,27/01/2020,,09/02/2020,,,regular,,,,
510,90.0,rejected,27/01/2020,28/01/2020,35.0,28/01/2020,,03/02/2020,,,regular,,,,
514,100.0,rejected,28/01/2020,28/01/2020,2525.0,28/01/2020,,04/02/2020,,,regular,,,,
515,80.0,rejected,28/01/2020,28/01/2020,1735.0,28/01/2020,,04/02/2020,,,regular,,,,
519,100.0,rejected,28/01/2020,28/01/2020,2593.0,28/01/2020,,27/02/2020,,,regular,,,,
520,100.0,rejected,28/01/2020,28/01/2020,2647.0,28/01/2020,,27/02/2020,,,regular,,,,
522,100.0,rejected,28/01/2020,28/01/2020,2689.0,28/01/2020,,27/02/2020,,,regular,,,,
523,100.0,rejected,28/01/2020,28/01/2020,2676.0,28/01/2020,,27/02/2020,,,regular,,,,
527,100.0,rejected,28/01/2020,28/01/2020,2674.0,28/01/2020,,09/02/2020,,,regular,,,,
1065,100.0,rejected,07/04/2020,14/04/2020,,08/04/2020,730.0,,,,regular,,,,
1501,50.0,rejected,01/05/2020,01/05/2020,1393.0,01/05/2020,,11/05/2020,,,regular,,,,
1550,100.0,rejected,04/05/2020,05/05/2020,3111.0,05/05/2020,,,,,regular,,,,
1500,100.0,rejected,01/05/2020,05/05/2020,8634.0,05/05/2020,,,,,regular,,,,
1893,100.0,money_back,16/05/2020,16/06/2020,4034.0,18/05/2020,,,20/05/2020,16/06/2020,regular,,completed,16/06/2020,16/06/2020
2268,100.0,money_back,28/05/2020,11/06/2020,,29/05/2020,5582.0,,01/06/2020,11/06/2020,regular,,,,
1071,100.0,rejected,07/04/2020,08/04/2020,2152.0,08/04/2020,,14/04/2020,,,regular,,,,
532,100.0,rejected,28/01/2020,28/04/2020,,29/01/2020,1012.0,27/02/2020,,,regular,,,,
2135,100.0,money_back,23/05/2020,17/06/2020,9475.0,23/05/2020,,,29/05/2020,17/06/2020,regular,,,,
593,50.0,rejected,03/02/2020,03/02/2020,3109.0,03/02/2020,,10/02/2020,,,regular,,,,
940,100.0,money_back,18/03/2020,27/04/2020,4640.0,19/03/2020,,17/04/2020,20/03/2020,27/04/2020,regular,,,,
1445,50.0,rejected,29/04/2020,30/04/2020,5620.0,30/04/2020,,13/05/2020,,,regular,,,,
536,100.0,rejected,29/01/2020,10/02/2020,,29/01/2020,309.0,28/02/2020,,,regular,,,,
1603,100.0,rejected,06/05/2020,07/05/2020,553.0,07/05/2020,,,,,regular,,,,
531,100.0,rejected,28/01/2020,29/01/2020,2803.0,29/01/2020,,27/02/2020,,,regular,,,,
3810,100.0,rejected,18/06/2020,18/06/2020,12724.0,18/06/2020,,,,,regular,,,,
533,100.0,rejected,28/01/2020,29/01/2020,2811.0,29/01/2020,,27/02/2020,,,regular,,,,
534,100.0,rejected,28/01/2020,29/01/2020,1978.0,29/01/2020,,26/02/2020,,,regular,,,,
3036,100.0,rejected,11/06/2020,15/06/2020,8908.0,15/06/2020,,,,,regular,,,,
551,100.0,rejected,29/01/2020,30/01/2020,2923.0,30/01/2020,,28/02/2020,,,regular,,,,
1453,100.0,rejected,29/04/2020,30/04/2020,213.0,30/04/2020,,,,,regular,,,,
539,100.0,rejected,29/01/2020,29/01/2020,2848.0,29/01/2020,,11/03/2020,,,regular,,,,
552,100.0,rejected,30/01/2020,30/01/2020,787.0,30/01/2020,,06/02/2020,,,regular,,,,
575,100.0,rejected,31/01/2020,18/03/2020,,01/02/2020,539.0,01/03/2020,,,regular,,,,
542,100.0,rejected,29/01/2020,29/01/2020,788.0,29/01/2020,,05/02/2020,,,regular,,,,
543,100.0,rejected,29/01/2020,29/01/2020,2867.0,29/01/2020,,28/02/2020,,,regular,,,,
553,100.0,rejected,30/01/2020,30/01/2020,2969.0,30/01/2020,,06/02/2020,,,regular,,,,
554,100.0,rejected,30/01/2020,30/01/2020,2353.0,30/01/2020,,29/02/2020,,,regular,,,,
555,100.0,rejected,30/01/2020,30/01/2020,3008.0,30/01/2020,,11/03/2020,,,regular,,,,
556,100.0,rejected,30/01/2020,30/01/2020,3012.0,30/01/2020,,01/03/2020,,,regular,,,,
1253,100.0,rejected,17/04/2020,17/04/2020,6675.0,17/04/2020,,,,,regular,,,,
547,100.0,rejected,29/01/2020,30/01/2020,1398.0,30/01/2020,,28/02/2020,,,regular,,,,
549,100.0,rejected,29/01/2020,30/01/2020,865.0,30/01/2020,,28/02/2020,,,regular,,,,
566,100.0,rejected,30/01/2020,31/01/2020,2900.0,31/01/2020,,09/02/2020,,,regular,,,,
567,100.0,rejected,30/01/2020,31/01/2020,2966.0,31/01/2020,,04/03/2020,,,regular,,,,
569,100.0,rejected,30/01/2020,31/01/2020,3017.0,31/01/2020,,05/03/2020,,,regular,,,,
573,100.0,rejected,31/01/2020,31/01/2020,1581.0,31/01/2020,,11/02/2020,,,regular,,,,
574,100.0,rejected,31/01/2020,31/01/2020,3060.0,31/01/2020,,01/03/2020,,,regular,,,,
1350,100.0,rejected,23/04/2020,24/04/2020,2295.0,24/04/2020,,,,,regular,,,,
1670,100.0,rejected,10/05/2020,11/05/2020,7379.0,11/05/2020,,,,,regular,,,,
1201,100.0,rejected,15/04/2020,15/04/2020,5081.0,15/04/2020,,,,,regular,,,,
1373,100.0,rejected,25/04/2020,25/04/2020,3226.0,25/04/2020,,,,,regular,,,,
822,100.0,rejected,08/03/2020,08/03/2020,1795.0,08/03/2020,,,,,regular,,,,
20108,100.0,money_back,09/10/2020,18/12/2020,63894.0,,,,10/10/2020,06/11/2020,instant,09/10/2020,,,
995,100.0,rejected,26/03/2020,26/03/2020,2852.0,26/03/2020,,,,,regular,,,,
1523,100.0,rejected,02/05/2020,02/05/2020,8257.0,02/05/2020,,,,,regular,,,,
578,100.0,rejected,31/01/2020,01/02/2020,1753.0,01/02/2020,,07/02/2020,,,regular,,,,
3582,60.0,rejected,17/06/2020,17/06/2020,15821.0,17/06/2020,,,,,regular,,,,
1110,100.0,rejected,09/04/2020,09/04/2020,4833.0,09/04/2020,,,,,regular,,,,
749,20.0,rejected,27/02/2020,11/03/2020,,27/02/2020,486.0,,,,regular,,,,
750,50.0,rejected,27/02/2020,28/02/2020,2481.0,28/02/2020,,,,,regular,,,,
572,100.0,rejected,31/01/2020,11/03/2020,,31/01/2020,486.0,01/03/2020,,,regular,,,,
1160,100.0,rejected,14/04/2020,14/04/2020,5784.0,14/04/2020,,,,,regular,,,,
1657,100.0,rejected,09/05/2020,11/05/2020,,11/05/2020,1277.0,19/05/2020,,,regular,,,,
5554,100.0,rejected,27/06/2020,27/06/2020,14248.0,27/06/2020,,,,,regular,,,,
2243,70.0,rejected,28/05/2020,28/05/2020,3377.0,28/05/2020,,,,,regular,,,,
1443,100.0,rejected,29/04/2020,29/04/2020,,29/04/2020,1060.0,09/05/2020,,,regular,,,,
1580,100.0,rejected,05/05/2020,06/05/2020,4982.0,06/05/2020,,,,,regular,,,,
1216,100.0,rejected,16/04/2020,16/04/2020,3032.0,16/04/2020,,,,,regular,,,,
1390,100.0,money_back,27/04/2020,15/05/2020,2993.0,27/04/2020,,07/05/2020,30/04/2020,15/05/2020,regular,,,,
1282,100.0,rejected,18/04/2020,18/04/2020,5699.0,18/04/2020,,,,,regular,,,,
1240,100.0,rejected,16/04/2020,18/04/2020,,17/04/2020,776.0,,,,regular,,,,
1081,100.0,rejected,08/04/2020,08/04/2020,5290.0,08/04/2020,,,,,regular,,,,
1300,100.0,rejected,20/04/2020,20/04/2020,5620.0,20/04/2020,,04/05/2020,,,regular,,,,
623,100.0,rejected,06/02/2020,06/02/2020,865.0,06/02/2020,,07/03/2020,,,regular,,,,
630,100.0,rejected,07/02/2020,07/02/2020,1892.0,07/02/2020,,14/02/2020,,,regular,,,,
8595,100.0,rejected,17/07/2020,17/07/2020,5786.0,17/07/2020,,,,,regular,,,,
1351,100.0,rejected,23/04/2020,24/04/2020,3324.0,24/04/2020,,,,,regular,,,,
1374,100.0,rejected,25/04/2020,27/04/2020,3948.0,27/04/2020,,25/05/2020,,,regular,,,,
662,100.0,rejected,11/02/2020,11/02/2020,1304.0,11/02/2020,,12/03/2020,,,regular,,,,
2364,100.0,money_back,30/05/2020,09/07/2020,11499.0,,,,02/06/2020,,regular,,completed,17/06/2020,14/07/2020
1248,100.0,rejected,16/04/2020,17/04/2020,4685.0,17/04/2020,,,,,regular,,,,
1167,100.0,rejected,14/04/2020,15/04/2020,6345.0,15/04/2020,,,,,regular,,,,
1617,100.0,rejected,07/05/2020,08/05/2020,5290.0,08/05/2020,,,,,regular,,,,
972,100.0,rejected,21/03/2020,22/03/2020,1658.0,22/03/2020,,20/04/2020,,,regular,,,,
967,100.0,rejected,21/03/2020,22/03/2020,1257.0,22/03/2020,,,,,regular,,,,
2071,100.0,rejected,20/05/2020,21/05/2020,1273.0,21/05/2020,,,,,regular,,,,
2123,100.0,money_back,22/05/2020,19/06/2020,9320.0,22/05/2020,,,26/05/2020,19/06/2020,regular,,,,
1448,100.0,rejected,29/04/2020,30/04/2020,6509.0,30/04/2020,,14/05/2020,,,regular,,,,
2251,100.0,rejected,28/05/2020,01/06/2020,9870.0,01/06/2020,,01/07/2020,,,regular,,,,
1589,100.0,rejected,06/05/2020,06/05/2020,7480.0,06/05/2020,,,,,regular,,,,
1293,100.0,rejected,20/04/2020,20/04/2020,231.0,20/04/2020,,,,,regular,,,,
1111,100.0,rejected,09/04/2020,09/04/2020,2607.0,09/04/2020,,,,,regular,,,,
677,100.0,rejected,13/02/2020,14/02/2020,,14/02/2020,330.0,08/03/2020,,,regular,,,,
823,100.0,money_back,08/03/2020,15/04/2020,4314.0,08/03/2020,,07/04/2020,10/03/2020,15/04/2020,regular,,,,
1490,100.0,rejected,30/04/2020,30/04/2020,8341.0,30/04/2020,,10/05/2020,,,regular,,,,
1533,100.0,rejected,03/05/2020,03/05/2020,8854.0,03/05/2020,,02/06/2020,,,regular,,,,
631,100.0,rejected,07/02/2020,07/02/2020,1396.0,07/02/2020,,31/12/2020,,,regular,,,,
831,100.0,rejected,09/03/2020,10/03/2020,2197.0,10/03/2020,,,,,regular,,,,
1283,100.0,rejected,18/04/2020,18/04/2020,3024.0,18/04/2020,,,,,regular,,,,
987,100.0,rejected,25/03/2020,25/03/2020,3377.0,25/03/2020,,,,,regular,,,,
2302,100.0,money_back,29/05/2020,11/06/2020,11288.0,29/05/2020,,,01/06/2020,11/06/2020,regular,,,,
1218,100.0,money_back,16/04/2020,08/05/2020,47.0,16/04/2020,,30/04/2020,17/04/2020,08/05/2020,regular,,,,
800,100.0,rejected,06/03/2020,06/03/2020,1774.0,06/03/2020,,,,,regular,,,,
5716,40.0,rejected,28/06/2020,29/06/2020,18155.0,29/06/2020,,,,,regular,,,,
632,100.0,rejected,07/02/2020,07/02/2020,,07/02/2020,1335.0,08/03/2020,,,regular,,,,
1400,50.0,money_back,27/04/2020,15/05/2020,7318.0,27/04/2020,,07/05/2020,30/04/2020,15/05/2020,regular,,,,
1903,100.0,rejected,16/05/2020,16/05/2020,9290.0,16/05/2020,,,,,regular,,,,
1424,100.0,money_back,28/04/2020,16/05/2020,4797.0,28/04/2020,,08/05/2020,01/05/2020,16/05/2020,regular,,,,
751,100.0,rejected,27/02/2020,28/02/2020,3285.0,28/02/2020,,,,,regular,,,,
2242,100.0,rejected,28/05/2020,28/05/2020,1273.0,28/05/2020,,,,,regular,,,,
1677,100.0,rejected,11/05/2020,11/05/2020,4912.0,11/05/2020,,,,,regular,,,,
1695,50.0,rejected,12/05/2020,12/05/2020,8638.0,12/05/2020,,,,,regular,,,,
1178,100.0,rejected,14/04/2020,15/04/2020,,15/04/2020,744.0,,,,regular,,,,
1731,100.0,rejected,13/05/2020,13/05/2020,8908.0,13/05/2020,,,,,regular,,,,
1549,100.0,rejected,04/05/2020,05/05/2020,,05/05/2020,1149.0,03/06/2020,,,regular,,,,
1546,90.0,rejected,04/05/2020,05/05/2020,7419.0,05/05/2020,,19/05/2020,,,regular,,,,
1410,80.0,money_back,28/04/2020,16/05/2020,528.0,28/04/2020,,08/05/2020,01/05/2020,16/05/2020,regular,,,,
1017,100.0,rejected,01/04/2020,01/04/2020,,01/04/2020,1149.0,01/05/2020,,,regular,,,,
1524,100.0,money_back,02/05/2020,20/05/2020,8545.0,02/05/2020,,12/05/2020,05/05/2020,20/05/2020,regular,,,,
4184,100.0,rejected,19/06/2020,19/06/2020,13868.0,19/06/2020,,,,,regular,,,,
1640,100.0,money_back,08/05/2020,12/06/2020,2738.0,09/05/2020,,,12/05/2020,12/06/2020,regular,,,,
1544,100.0,rejected,04/05/2020,05/05/2020,2295.0,05/05/2020,,,,,regular,,,,
1753,70.0,rejected,14/05/2020,14/05/2020,2739.0,14/05/2020,,07/06/2020,,,regular,,,,
1140,200.0,rejected,11/04/2020,13/04/2020,5104.0,13/04/2020,,18/04/2020,,,regular,,,,
1530,100.0,rejected,02/05/2020,03/05/2020,,03/05/2020,1133.0,,,,regular,,,,
788,100.0,rejected,03/03/2020,03/03/2020,939.0,03/03/2020,,02/04/2020,,,regular,,,,
3091,100.0,rejected,12/06/2020,12/06/2020,4884.0,12/06/2020,,,,,regular,,,,
4824,85.0,rejected,23/06/2020,23/06/2020,14920.0,23/06/2020,,,,,regular,,,,
1146,100.0,rejected,12/04/2020,13/04/2020,2613.0,13/04/2020,,,,,regular,,,,
1125,100.0,money_back,10/04/2020,14/05/2020,682.0,10/04/2020,,06/05/2020,16/04/2020,14/05/2020,regular,,,,
1459,100.0,rejected,29/04/2020,30/04/2020,8336.0,30/04/2020,,13/05/2020,,,regular,,,,
2054,100.0,rejected,20/05/2020,20/05/2020,7869.0,20/05/2020,,,,,regular,,,,
1553,100.0,rejected,04/05/2020,06/05/2020,8835.0,06/05/2020,,,,,regular,,,,
7342,100.0,rejected,09/07/2020,09/07/2020,23946.0,09/07/2020,,,,,regular,,,,
2222,100.0,money_back,27/05/2020,12/06/2020,9556.0,28/05/2020,,10/06/2020,29/05/2020,12/06/2020,regular,,,,
1680,100.0,money_back,11/05/2020,10/06/2020,4844.0,11/05/2020,,,12/05/2020,10/06/2020,regular,,,,
1561,100.0,rejected,05/05/2020,05/05/2020,6918.0,05/05/2020,,15/05/2020,,,regular,,,,
1527,100.0,rejected,02/05/2020,03/05/2020,,03/05/2020,1156.0,15/05/2020,,,regular,,,,
1429,100.0,money_back,28/04/2020,16/05/2020,7808.0,28/04/2020,,08/05/2020,01/05/2020,16/05/2020,regular,,,,
1716,70.0,money_back,13/05/2020,09/06/2020,8564.0,13/05/2020,,,13/05/2020,09/06/2020,regular,,,,
837,100.0,rejected,10/03/2020,10/03/2020,,10/03/2020,479.0,,,,regular,,,,
1951,100.0,money_back,17/05/2020,09/06/2020,3381.0,17/05/2020,,,18/05/2020,09/06/2020,regular,,,,
2368,100.0,money_back,30/05/2020,09/06/2020,9748.0,30/05/2020,,,02/06/2020,09/06/2020,regular,,,,
20112,100.0,money_back,09/10/2020,18/12/2020,10116.0,,,,10/10/2020,06/11/2020,instant,09/10/2020,,,
13953,50.0,rejected,27/08/2020,27/08/2020,36166.0,27/08/2020,,,,,instant,03/09/2020,,,
2015,100.0,money_back,19/05/2020,10/06/2020,3032.0,19/05/2020,,,21/05/2020,10/06/2020,regular,,,,
1113,100.0,money_back,09/04/2020,01/05/2020,6058.0,09/04/2020,,23/04/2020,12/04/2020,01/05/2020,regular,,,,
6744,100.0,active,06/07/2020,11/08/2020,19722.0,06/07/2020,,,08/07/2020,,regular,,pending,11/08/2020,11/08/2020
6784,100.0,rejected,06/07/2020,06/07/2020,22968.0,06/07/2020,,,,,regular,,,,
1169,100.0,rejected,14/04/2020,15/04/2020,6623.0,15/04/2020,,,,,regular,,,,
1297,100.0,rejected,20/04/2020,20/04/2020,7079.0,20/04/2020,,,,,regular,,,,
1710,100.0,rejected,13/05/2020,13/05/2020,2398.0,13/05/2020,,,,,regular,,,,
752,100.0,rejected,28/02/2020,28/02/2020,,28/02/2020,366.0,,,,regular,,,,
1745,100.0,rejected,13/05/2020,14/05/2020,4982.0,14/05/2020,,,,,regular,,,,
1132,100.0,rejected,10/04/2020,10/04/2020,781.0,10/04/2020,,,,,regular,,,,
1006,100.0,rejected,29/03/2020,30/03/2020,1658.0,30/03/2020,,28/04/2020,,,regular,,,,
1513,50.0,rejected,01/05/2020,04/05/2020,4685.0,04/05/2020,,,,,regular,,,,
982,40.0,money_back,24/03/2020,03/04/2020,860.0,24/03/2020,,,26/03/2020,03/04/2020,regular,,,,
979,100.0,rejected,23/03/2020,24/03/2020,4205.0,24/03/2020,,22/04/2020,,,regular,,,,
1142,50.0,money_back,11/04/2020,14/05/2020,5594.0,22/04/2020,,06/05/2020,23/04/2020,14/05/2020,regular,,,,
1204,100.0,money_back,15/04/2020,08/05/2020,2152.0,15/04/2020,,30/04/2020,16/04/2020,08/05/2020,regular,,,,
5503,100.0,rejected,26/06/2020,26/06/2020,397.0,26/06/2020,,,,,regular,,,,
1148,100.0,rejected,12/04/2020,13/04/2020,5392.0,13/04/2020,,,,,regular,,,,
1691,100.0,money_back,12/05/2020,11/06/2020,5230.0,12/05/2020,,,12/05/2020,11/06/2020,regular,,,,
2307,100.0,money_back,29/05/2020,30/06/2020,10978.0,29/05/2020,,,01/06/2020,30/06/2020,regular,,completed,14/06/2020,30/06/2020
1537,100.0,money_back,03/05/2020,10/06/2020,5291.0,04/05/2020,,,05/05/2020,10/06/2020,regular,,,,
2204,100.0,rejected,27/05/2020,27/05/2020,6286.0,27/05/2020,,,,,regular,,,,
3586,100.0,rejected,17/06/2020,17/06/2020,15483.0,17/06/2020,,,,,regular,,,,
1472,100.0,rejected,30/04/2020,30/04/2020,2633.0,30/04/2020,,,,,regular,,,,
1324,100.0,money_back,22/04/2020,07/07/2020,3255.0,23/04/2020,,,23/04/2020,07/07/2020,regular,,completed,12/06/2020,07/07/2020
1486,100.0,rejected,30/04/2020,30/04/2020,4638.0,30/04/2020,,15/05/2020,,,regular,,,,
2081,100.0,money_back,21/05/2020,11/06/2020,3439.0,21/05/2020,,,21/05/2020,11/06/2020,regular,,,,
236,50.0,money_back,18/12/2019,04/11/2020,597.0,19/12/2019,,,22/12/2019,,regular,,,,
2098,100.0,rejected,21/05/2020,22/05/2020,8489.0,22/05/2020,,,,,regular,,,,
1571,50.0,rejected,05/05/2020,06/05/2020,8564.0,06/05/2020,,,,,regular,,,,
7931,100.0,rejected,14/07/2020,14/07/2020,,14/07/2020,3828.0,,,,regular,,,,
1085,100.0,rejected,08/04/2020,08/04/2020,3162.0,08/04/2020,,06/05/2020,,,regular,,,,
1280,100.0,rejected,18/04/2020,18/04/2020,6846.0,18/04/2020,,02/05/2020,,,regular,,,,
1637,100.0,rejected,08/05/2020,09/05/2020,5284.0,09/05/2020,,,,,regular,,,,
1687,100.0,rejected,11/05/2020,12/05/2020,4685.0,12/05/2020,,,,,regular,,,,
1114,100.0,rejected,09/04/2020,09/04/2020,5713.0,09/04/2020,,16/04/2020,,,regular,,,,
1582,100.0,rejected,05/05/2020,06/05/2020,2739.0,06/05/2020,,04/06/2020,,,regular,,,,
